loss,accuracy,val_loss,val_accuracy
0.8281787037849426,0.4830174446105957,0.6930240392684937,0.5068942904472351
0.7756771445274353,0.5038468837738037,0.6890676021575928,0.5850295424461365
0.7546942234039307,0.5319947600364685,0.6851412057876587,0.5791201591491699
0.7422398328781128,0.5379996299743652,0.6811497807502747,0.590938925743103
0.7254888415336609,0.5479452013969421,0.6762346625328064,0.5935653448104858
0.7249600887298584,0.552261233329773,0.6696723699569702,0.5994747281074524
0.7135587334632874,0.5704634785652161,0.6624481081962585,0.6106368899345398
0.7001537680625916,0.5764684081077576,0.6553815007209778,0.6237688660621643
0.6958598494529724,0.588665783405304,0.6495444774627686,0.6277084946632385
0.6854607462882996,0.5965471863746643,0.6434889435768127,0.631648063659668
0.6824362874031067,0.6049915552139282,0.6381382942199707,0.641497015953064
0.672771692276001,0.6019890904426575,0.6340102553367615,0.6474064588546753
0.6667397022247314,0.6072433590888977,0.6302027106285095,0.6546289920806885
0.656289279460907,0.6246950626373291,0.6240285038948059,0.6592252254486084
0.6585901975631714,0.6337023973464966,0.6191486120223999,0.6677610278129578
0.641091525554657,0.6445862054824829,0.6146734952926636,0.674983561038971
0.6316095590591431,0.6498404741287231,0.6096384525299072,0.6848325729370117
0.6273608207702637,0.6462751030921936,0.6043233275413513,0.6887721419334412
0.6100170612335205,0.6671045422554016,0.5990051031112671,0.6920551657676697
0.6064770817756653,0.6746106147766113,0.5935719609260559,0.6999343633651733
0.599134624004364,0.6789266467094421,0.5874660015106201,0.7084701061248779
0.5896050333976746,0.688872218132019,0.5815427303314209,0.710439920425415
0.5722202658653259,0.701632559299469,0.5756808519363403,0.7130663394927979
0.5694833993911743,0.7085757255554199,0.5694476962089539,0.7209454774856567
0.5576737523078918,0.7185212969779968,0.5635919570922852,0.7268549203872681
0.5472145080566406,0.7211484313011169,0.5573526620864868,0.7380170822143555
0.5368697047233582,0.7348470687866211,0.5509570240974426,0.7386736869812012
0.5204821825027466,0.7506098747253418,0.5454004406929016,0.7426132559776306
0.5019664764404297,0.7603678107261658,0.5399753451347351,0.7445830702781677
0.5067140460014343,0.7637455463409424,0.5347833633422852,0.7458962798118591
0.48912370204925537,0.7678738832473755,0.5299397110939026,0.7491792440414429
0.47947371006011963,0.7821354866027832,0.5247966051101685,0.7550886273384094
0.46108049154281616,0.7896415591239929,0.5215129852294922,0.753775417804718
0.45356541872024536,0.7928316593170166,0.5174588561058044,0.7570584416389465
0.4466073215007782,0.7969600558280945,0.5144334435462952,0.7590282559394836
0.4263402819633484,0.8181647658348083,0.5120428204536438,0.760998010635376
0.4194445013999939,0.820041298866272,0.5101211071014404,0.7590282559394836
0.40651121735572815,0.8275473713874817,0.5090054869651794,0.760998010635376
0.39938199520111084,0.8281103372573853,0.50811767578125,0.7688772082328796
0.38550642132759094,0.8384312391281128,0.5080284476280212,0.7669073939323425
0.37748438119888306,0.8429349064826965,0.508490800857544,0.7662508487701416
0.3656938076019287,0.8476262092590332,0.5095952153205872,0.7695338129997253
0.3567195534706116,0.853443443775177,0.5132585763931274,0.7669073939323425
0.34650424122810364,0.8508163094520569,0.5137520432472229,0.7715036273002625
0.3355304002761841,0.8611371517181396,0.5168597102165222,0.7734733819961548
0.3302760422229767,0.8669543862342834,0.5204659104347229,0.7688772082328796
0.3167332112789154,0.8695815205574036,0.5238769054412842,0.7728168368339539
0.30454379320144653,0.8735222220420837,0.5292750000953674,0.7741299867630005
0.2986118495464325,0.8791518211364746,0.5353206396102905,0.7642810344696045
0.29400715231895447,0.8815913200378418,0.5384969711303711,0.7741299867630005
0.28644880652427673,0.8890973925590515,0.5447641611099243,0.7747865915298462
0.2853759527206421,0.886845588684082,0.553459644317627,0.7577150464057922
0.27170905470848083,0.8896603584289551,0.5580669045448303,0.7662508487701416
0.26532039046287537,0.901107132434845,0.5636972784996033,0.777413010597229
0.25346723198890686,0.8966034650802612,0.5740551352500916,0.7623112201690674
0.2453697770833969,0.9039219617843628,0.5785043835639954,0.7793828248977661
0.24707017838954926,0.9063614010810852,0.5881098508834839,0.7662508487701416
0.2395961731672287,0.9084255695343018,0.5951101779937744,0.7721602320671082
0.23468169569969177,0.909176230430603,0.6034188270568848,0.780039370059967
0.2233964204788208,0.9163069725036621,0.6175678372383118,0.7590282559394836
