loss,accuracy,val_loss,val_accuracy
0.6879801750183105,0.632956862449646,0.6671460270881653,0.8609112501144409
0.6111546158790588,0.7910677790641785,0.3888339698314667,0.8609112501144409
0.40100279450416565,0.8133983612060547,0.2633710205554962,0.8609112501144409
0.30065658688545227,0.8493326306343079,0.19772960245609283,0.918465256690979
0.20584703981876373,0.9366016387939453,0.10720298439264297,0.971222996711731
0.13458199799060822,0.9597022533416748,0.0831795260310173,0.9760192036628723
0.0983470007777214,0.9712525606155396,0.06905166804790497,0.9808153510093689
0.08053552359342575,0.9802361130714417,0.07000410556793213,0.9808153510093689
0.06914205849170685,0.9851129651069641,0.08572337031364441,0.9772182106971741
0.05915455147624016,0.9843429327011108,0.0727328211069107,0.9820144176483154
0.04663890600204468,0.9910164475440979,0.09049604833126068,0.9760192036628723
0.04587852209806442,0.9928131699562073,0.10273201763629913,0.9760192036628723
0.04340771213173866,0.9917864203453064,0.11854968219995499,0.9760192036628723
0.039005525410175323,0.9930698275566101,0.12067767232656479,0.9760192036628723
0.040068741887807846,0.9933264851570129,0.13113076984882355,0.9760192036628723
0.0391005203127861,0.9933264851570129,0.10040155053138733,0.9832134246826172
0.028802189975976944,0.9958932399749756,0.11148957908153534,0.9820144176483154
0.03044169954955578,0.9964065551757812,0.11887632310390472,0.9796162843704224
0.029151178896427155,0.995636522769928,0.12219764292240143,0.9784172773361206
0.023132743313908577,0.9974332451820374,0.12846168875694275,0.9784172773361206
0.024186259135603905,0.9961498975753784,0.1412343531847,0.9760192036628723
0.025010772049427032,0.9966632723808289,0.14440053701400757,0.9772182106971741
0.02136523462831974,0.997689962387085,0.16174118220806122,0.9748201370239258
0.0233188234269619,0.9964065551757812,0.1498936265707016,0.9772182106971741
0.018046945333480835,0.9974332451820374,0.14942798018455505,0.9772182106971741
0.020264452323317528,0.9961498975753784,0.15345250070095062,0.9760192036628723
0.022698720917105675,0.9966632723808289,0.16236644983291626,0.9772182106971741
