loss,accuracy,val_loss,val_accuracy
0.6844611167907715,0.5445482730865479,0.6658512353897095,0.6859813332557678
0.6118271946907043,0.6783488988876343,0.5382577776908875,0.8107476830482483
0.49848443269729614,0.8095015287399292,0.45298558473587036,0.8696261644363403
0.4046848714351654,0.8661993741989136,0.3701891601085663,0.8883177638053894
0.3281702995300293,0.8834890723228455,0.32429900765419006,0.877102792263031
0.26237770915031433,0.9113706946372986,0.28066518902778625,0.8999999761581421
0.21683737635612488,0.931308388710022,0.2735786437988281,0.9126168489456177
0.19343164563179016,0.9390965700149536,0.27016115188598633,0.90887850522995
0.16627873480319977,0.9476635456085205,0.24843738973140717,0.9163551330566406
0.1456660032272339,0.9574766159057617,0.25566938519477844,0.9219626188278198
0.1273898482322693,0.9674454927444458,0.2427482008934021,0.927570104598999
0.094228595495224,0.9794392585754395,0.2819384038448334,0.9252336621284485
0.08716802299022675,0.9811526536941528,0.2555551826953888,0.9280374050140381
0.06926160305738449,0.9850467443466187,0.3071798086166382,0.9294392466545105
0.05588308721780777,0.9886292815208435,0.291194349527359,0.9285046458244324
0.052094992250204086,0.9897196292877197,0.2994714081287384,0.9247663617134094
0.0502132847905159,0.9900311231613159,0.3784673511981964,0.9280374050140381
0.04449028894305229,0.9929906725883484,0.3316235840320587,0.9261682033538818
0.04198474436998367,0.9936137199401855,0.3508971929550171,0.922897219657898
0.0374661348760128,0.9964174628257751,0.333639919757843,0.9261682033538818
0.03486766293644905,0.9967289566993713,0.44316810369491577,0.92710280418396
0.030933773145079613,0.9947040677070618,0.3402894139289856,0.9233644604682922
0.03175562620162964,0.995015561580658,0.4118477702140808,0.9242990612983704
0.02448643557727337,0.995794415473938,0.5180848836898804,0.9158878326416016
0.016989216208457947,0.9979750514030457,0.5025787353515625,0.922897219657898
0.014304546639323235,0.9978193044662476,0.501832127571106,0.92710280418396
0.013014784082770348,0.9973520040512085,0.5316051840782166,0.922897219657898
0.012524856254458427,0.9981308579444885,0.532274067401886,0.9238317608833313
0.011377786286175251,0.9973520040512085,0.5871967077255249,0.92710280418396
0.010380719788372517,0.9981308579444885,0.6599464416503906,0.9177570343017578
0.012307778932154179,0.9978193044662476,0.6006549000740051,0.9200934767723083
