loss,accuracy,val_loss,val_accuracy
0.6918058395385742,0.5496246814727783,0.6895599365234375,0.5817120671272278
0.6875103116035461,0.5683903098106384,0.6827211380004883,0.5812256932258606
0.6806604862213135,0.5669307708740234,0.6707106828689575,0.5812256932258606
0.6661309003829956,0.5750625729560852,0.6502647995948792,0.594357967376709
0.6250810623168945,0.6628440618515015,0.5828385353088379,0.7305447459220886
0.44585123658180237,0.8315262794494629,0.4867525100708008,0.7796692848205566
0.3178645968437195,0.8894912600517273,0.503515362739563,0.7855058312416077
0.2468336522579193,0.9193077683448792,0.5644045472145081,0.7762646079063416
0.1979759782552719,0.9386988878250122,0.6342340707778931,0.756322979927063
0.15670324862003326,0.952877402305603,0.7433056831359863,0.7582684755325317
0.13286131620407104,0.9641367793083191,0.786990225315094,0.7597275972366333
0.12330487370491028,0.9674729108810425,0.8314085006713867,0.7417315244674683
0.10522078722715378,0.9718515276908875,0.8397150635719299,0.7587548494338989
0.09036523103713989,0.9764387011528015,0.8704302906990051,0.7670233249664307
0.08725370466709137,0.9751876592636108,0.9184218049049377,0.756322979927063
0.07817676663398743,0.9804003238677979,0.9347496628761292,0.7582684755325317
0.07451240718364716,0.9785237908363342,0.9828061461448669,0.7548637986183167
0.07121477276086807,0.9770641922950745,0.9860986471176147,0.7519454956054688
0.06560451537370682,0.9801918268203735,1.0260194540023804,0.7490272521972656
0.06604623794555664,0.9801918268203735,1.013227105140686,0.756322979927063
0.06465679407119751,0.9806088209152222,1.0586445331573486,0.7427042722702026
0.05452742427587509,0.9814428687095642,1.0744708776474,0.755836546421051
0.05217652767896652,0.9845705032348633,1.1440786123275757,0.7485408782958984
0.05231066048145294,0.9831109046936035,1.12129807472229,0.768482506275177
0.04937049373984337,0.9824854135513306,1.1658421754837036,0.7538910508155823
0.05095801502466202,0.9812343716621399,1.2378053665161133,0.7320038676261902
