loss,accuracy,val_loss,val_accuracy
0.10921115428209305,0.96355140209198,0.2102782130241394,0.9191588759422302
0.10957422107458115,0.9658878445625305,0.2085459977388382,0.9205607771873474
0.10536013543605804,0.9647974967956543,0.20847907662391663,0.9214953184127808
0.1051730364561081,0.967756986618042,0.20832334458827972,0.9186915755271912
0.10263620316982269,0.9660435914993286,0.21036586165428162,0.9186915755271912
0.10282037407159805,0.9672897458076477,0.21494391560554504,0.9219626188278198
0.09872643649578094,0.967756986618042,0.20995579659938812,0.9205607771873474
0.0967470332980156,0.9697819352149963,0.2158450186252594,0.9224299192428589
0.0944889709353447,0.9711837768554688,0.2122233510017395,0.9214953184127808
0.09542661160230637,0.9700934290885925,0.2104773223400116,0.922897219657898
0.09147416055202484,0.9716510772705078,0.2114427387714386,0.9224299192428589
0.09046660363674164,0.9724299311637878,0.2117263376712799,0.9224299192428589
0.0906321108341217,0.9725856781005859,0.2098138928413391,0.9224299192428589
0.08996656537055969,0.9699376821517944,0.22309570014476776,0.9205607771873474
0.08961152285337448,0.9694703817367554,0.20999303460121155,0.9224299192428589
0.09098199754953384,0.9694703817367554,0.21009835600852966,0.9210280179977417
0.0863669216632843,0.9739875197410583,0.21274177730083466,0.9242990612983704
0.08529787510633469,0.9733644723892212,0.21062740683555603,0.9214953184127808
0.08730027824640274,0.972741425037384,0.21166397631168365,0.9242990612983704
0.08539121598005295,0.9718068242073059,0.21709299087524414,0.9219626188278198
0.08097857236862183,0.9741433262825012,0.21122713387012482,0.922897219657898
0.07896674424409866,0.9750778675079346,0.21083210408687592,0.9224299192428589
0.08204040676355362,0.9752336740493774,0.2199711948633194,0.922897219657898
0.07769247889518738,0.9753894209861755,0.210579514503479,0.9219626188278198
